"","id","Phase","Predictability","TimeBin","SamplesInAOI","SamplesTotal","AOI","Elog","Weights","Prop","LogitAdjusted","ArcSin","Time","ot1","ot2","ot3","ot4","ot5","ot6","ot7"
"5848","SE74","Pre","Pred",9,10,30,"RecipientAOI",-0.669049628980885,6.94354838709677,0.333333333333333,-0.693147180559945,0.615479708670387,0.9,0.165748386032949,-0.185312329165275,-0.304649963342426,-0.0352335870040272,0.286647296057282,0.262307136722035,-0.0835363142701757
"5849","SE74","Pre","Pred",10,9,26,"RecipientAOI",-0.610909082322973,6.15740740740741,0.346153846153846,-0.635988766719997,0.629014802426676,1,0.232047740446129,-0.0741249316661101,-0.314270488500608,-0.249345384951578,0.0577419013640566,0.321857946140012,0.310403357235488
"5850","SE74","Pre","Pred",11,7,19,"RecipientAOI",-0.510825623765991,4.6875,0.368421052631579,-0.538996500732687,0.652251154838357,1.1,0.298347094859308,0.0741249316661101,-0.211651553480001,-0.357756421887046,-0.272211820716268,-0.0155966405618508,0.26116089829728
"5851","SE74","Pre","Pred",12,6,17,"RecipientAOI",-0.570544858467613,4.15277777777778,0.352941176470588,-0.606135803570315,0.63613206280501,1.2,0.364646449272488,0.259437260831385,0.0352752589133335,-0.208691246100777,-0.385633412681379,-0.452302576293672,-0.415922912103075
"5852","SE74","Pre","Pred",13,13,19,"RecipientAOI",0.730887508542792,4.3875,0.684210526315789,0.773189888233482,0.974053179577323,1.3,0.430945803685667,0.481812055829716,0.458578365873336,0.3875694570443,0.29489613910929,0.20275632730406,0.125744136217209
"5853","SE74","Train","Pred",0,34,64,"RecipientAOI",0.123232640423948,16.1884615384615,0.53125,0.125163142954006,0.816668544295694,0,-0.430945803685667,0.481812055829716,-0.458578365873336,0.3875694570443,-0.29489613910929,0.202756327304059,-0.125744136217209
"5854","SE74","Train","Pred",1,35,64,"RecipientAOI",0.185142433135596,16.1115384615385,0.546875,0.18805223150294,0.832342100951207,0.1,-0.364646449272488,0.259437260831386,-0.0352752589133336,-0.208691246100777,0.385633412681379,-0.45230257629367,0.415922912103075
"5855","SE74","Train","Pred",2,32,65,"RecipientAOI",-0.0303053494953289,16.4962121212121,0.492307692307692,-0.0307716586667535,0.777705552228726,0.2,-0.298347094859308,0.0741249316661101,0.211651553480001,-0.357756421887045,0.272211820716268,-0.0155966405618529,-0.261160898297281
"5856","SE74","Train","Pred",3,32,67,"RecipientAOI",-0.0882926071456783,16.9669117647059,0.477611940298507,-0.089612158689687,0.763002615965125,0.3,-0.232047740446129,-0.0741249316661101,0.314270488500608,-0.249345384951578,-0.0577419013640573,0.321857946140012,-0.310403357235485
"5857","SE74","Train","Pred",4,36,67,"RecipientAOI",0.147324714756859,16.9080882352941,0.537313432835821,0.149531733970964,0.822746317455678,0.4,-0.165748386032949,-0.185312329165275,0.304649963342426,-0.0352335870040276,-0.286647296057282,0.262307136722036,0.0835363142701706
"5858","SE74","Train","Pred",5,33,63,"RecipientAOI",0.0938187552176549,15.96484375,0.523809523809524,0.0953101798043249,0.80921669470965,0.5,-0.0994490316197694,-0.259437260831385,0.214858395199395,0.170747383173363,-0.299020560635294,-0.0354469103678429,0.329748608961211
"5859","SE74","Train","Pred",6,39,69,"RecipientAOI",0.25857398829371,17.2107142857143,0.565217391304348,0.262364264467491,0.850801911436302,0.6,-0.0331496772065898,-0.29649972666444,0.0769642012654549,0.292709799725765,-0.123732645780122,-0.283575282942741,0.175865924779315
"5860","SE74","Train","Pred",7,42,67,"RecipientAOI",0.510825623765991,15.9375,0.626865671641791,0.518793793415168,0.913666112725292,0.7,0.0331496772065898,-0.29649972666444,-0.0769642012654549,0.292709799725765,0.123732645780122,-0.283575282942741,-0.175865924779311
"5861","SE74","Train","Pred",8,42,62,"RecipientAOI",0.729079189786009,13.8293650793651,0.67741935483871,0.741937344729377,0.966768936013433,0.8,0.0994490316197694,-0.259437260831385,-0.214858395199395,0.170747383173363,0.299020560635294,-0.0354469103678425,-0.329748608961212
"5862","SE74","Train","Pred",9,49,67,"RecipientAOI",0.984201937490366,13.4669117647059,0.73134328358209,1.00144854021446,1.02590979740856,0.9,0.165748386032949,-0.185312329165275,-0.304649963342426,-0.0352335870040272,0.286647296057282,0.262307136722035,-0.0835363142701757
"5863","SE74","Train","Pred",10,53,65,"RecipientAOI",1.45395300959371,10.1325757575758,0.815384615384615,1.48538526376412,1.12667022695721,1,0.232047740446129,-0.0741249316661101,-0.314270488500608,-0.249345384951578,0.0577419013640566,0.321857946140012,0.310403357235488
"5864","SE74","Train","Pred",11,48,59,"RecipientAOI",1.43921676257423,9.29583333333333,0.813559322033898,1.47330573810952,1.12432242738401,1.1,0.298347094859308,0.0741249316661101,-0.211651553480001,-0.357756421887046,-0.272211820716268,-0.0155966405618508,0.26116089829728
"5865","SE74","Train","Pred",12,50,63,"RecipientAOI",1.31928365083693,10.65234375,0.793650793650794,1.34707364796661,1.0992585722264,1.2,0.364646449272488,0.259437260831385,0.0352752589133335,-0.208691246100777,-0.385633412681379,-0.452302576293672,-0.415922912103075
"5866","SE74","Train","Pred",13,47,60,"RecipientAOI",1.25804002559621,10.5122950819672,0.783333333333333,1.28519824424852,1.08662548008994,1.3,0.430945803685667,0.481812055829716,0.458578365873336,0.3875694570443,0.29489613910929,0.20275632730406,0.125744136217209
"5867","SE76","Post","Pred",0,2,8,"RecipientAOI",-0.955511445027436,1.80555555555556,0.25,-1.09861228866811,0.523598775598299,0,-0.430945803685667,0.481812055829716,-0.458578365873336,0.3875694570443,-0.29489613910929,0.202756327304059,-0.125744136217209
"5868","SE76","Post","Pred",1,6,16,"RecipientAOI",-0.479573080261886,4.01470588235294,0.375,-0.510825623765991,0.659058035826409,0.1,-0.364646449272488,0.259437260831386,-0.0352752589133336,-0.208691246100777,0.385633412681379,-0.45230257629367,0.415922912103075
"5869","SE76","Post","Pred",2,6,18,"RecipientAOI",-0.653926467406664,4.27631578947368,0.333333333333333,-0.693147180559945,0.615479708670387,0.2,-0.298347094859308,0.0741249316661101,0.211651553480001,-0.357756421887045,0.272211820716268,-0.0155966405618529,-0.261160898297281
"5870","SE76","Post","Pred",3,10,22,"RecipientAOI",-0.174353387144778,5.70652173913043,0.454545454545455,-0.182321556793955,0.739880774378741,0.3,-0.232047740446129,-0.0741249316661101,0.314270488500608,-0.249345384951578,-0.0577419013640573,0.321857946140012,-0.310403357235485
"5871","SE76","Post","Pred",4,11,17,"RecipientAOI",0.570544858467613,4.15277777777778,0.647058823529412,0.606135803570316,0.934664263989886,0.4,-0.165748386032949,-0.185312329165275,0.304649963342426,-0.0352335870040276,-0.286647296057282,0.262307136722036,0.0835363142701706
"5872","SE76","Post","Pred",5,12,22,"RecipientAOI",0.174353387144778,5.70652173913043,0.545454545454545,0.182321556793954,0.830915552416156,0.5,-0.0994490316197694,-0.259437260831385,0.214858395199395,0.170747383173363,-0.299020560635294,-0.0354469103678429,0.329748608961211
"5873","SE76","Post","Pred",6,12,21,"RecipientAOI",0.27443684570176,5.39772727272727,0.571428571428571,0.287682072451781,0.857071947850131,0.6,-0.0331496772065898,-0.29649972666444,0.0769642012654549,0.292709799725765,-0.123732645780122,-0.283575282942741,0.175865924779315
"5874","SE76","Post","Pred",7,14,23,"RecipientAOI",0.422856850820034,5.73958333333333,0.608695652173913,0.441832752279039,0.894968692896214,0.7,0.0331496772065898,-0.29649972666444,-0.0769642012654549,0.292709799725765,0.123732645780122,-0.283575282942741,-0.175865924779311
"5875","SE76","Post","Pred",8,10,22,"RecipientAOI",-0.174353387144778,5.70652173913043,0.454545454545455,-0.182321556793955,0.739880774378741,0.8,0.0994490316197694,-0.259437260831385,-0.214858395199395,0.170747383173363,0.299020560635294,-0.0354469103678425,-0.329748608961212
"5876","SE76","Post","Pred",9,7,24,"RecipientAOI",-0.847297860387204,5.25,0.291666666666667,-0.887303195000903,0.570510447745185,0.9,0.165748386032949,-0.185312329165275,-0.304649963342426,-0.0352335870040272,0.286647296057282,0.262307136722035,-0.0835363142701757
"5877","SE76","Post","Pred",10,5,22,"RecipientAOI",-1.15745278869104,4.18478260869565,0.227272727272727,-1.22377543162212,0.49693249077922,1,0.232047740446129,-0.0741249316661101,-0.314270488500608,-0.249345384951578,0.0577419013640566,0.321857946140012,0.310403357235488
"5878","SE76","Post","Pred",11,2,15,"RecipientAOI",-1.68639895357023,2.109375,0.133333333333333,-1.87180217690159,0.37379217483451,1.1,0.298347094859308,0.0741249316661101,-0.211651553480001,-0.357756421887046,-0.272211820716268,-0.0155966405618508,0.26116089829728
"5879","SE76","Post","Pred",12,4,20,"RecipientAOI",-1.29928298413026,3.53571428571429,0.2,-1.38629436111989,0.463647609000806,1.2,0.364646449272488,0.259437260831385,0.0352752589133335,-0.208691246100777,-0.385633412681379,-0.452302576293672,-0.415922912103075
"5880","SE76","Post","Pred",13,6,18,"RecipientAOI",-0.653926467406664,4.27631578947368,0.333333333333333,-0.693147180559945,0.615479708670387,1.3,0.430945803685667,0.481812055829716,0.458578365873336,0.3875694570443,0.29489613910929,0.20275632730406,0.125744136217209
"5881","SE76","Pre","Pred",0,17,35,"RecipientAOI",-0.0555698511548108,8.99305555555556,0.485714285714286,-0.0571584138399485,0.771110504762802,0,-0.430945803685667,0.481812055829716,-0.458578365873336,0.3875694570443,-0.29489613910929,0.202756327304059,-0.125744136217209
"5882","SE76","Pre","Pred",1,20,31,"RecipientAOI",0.578077850775158,7.3671875,0.645161290322581,0.59783700075562,0.932680123622596,0.1,-0.364646449272488,0.259437260831386,-0.0352752589133336,-0.208691246100777,0.385633412681379,-0.45230257629367,0.415922912103075
"5883","SE76","Pre","Pred",2,22,28,"RecipientAOI",1.24171313230878,5.04310344827586,0.785714285714286,1.29928298413026,1.08952095285255,0.2,-0.298347094859308,0.0741249316661101,0.211651553480001,-0.357756421887045,0.272211820716268,-0.0155966405618529,-0.261160898297281
"5884","SE76","Pre","Pred",3,22,28,"RecipientAOI",1.24171313230878,5.04310344827586,0.785714285714286,1.29928298413026,1.08952095285255,0.3,-0.232047740446129,-0.0741249316661101,0.314270488500608,-0.249345384951578,-0.0577419013640573,0.321857946140012,-0.310403357235485
